time,tempm,hum,wspdm,wdird,wdire,pressurem,vism,windchillm,fog,rain,snow,hail,thunder
2015-01-06 15:00:00,2.0,52,16.7,290,WNW,1024,-9999.0,-2.2,0,0,0,0,0
2015-01-06 15:30:00,2.0,48,13.0,290,WNW,1024,-9999.0,-1.5,0,0,0,0,0
2015-01-06 16:00:00,0.0,55,11.1,280,West,1024,-9999.0,-3.6,0,0,0,0,0
2015-01-06 16:30:00,0.0,51,16.7,290,WNW,1025,-9999.0,-4.7,0,0,0,0,0
2015-01-06 17:00:00,-3.0,64,16.7,300,WNW,1025,-9999.0,-8.4,0,0,0,0,0
2015-01-06 17:30:00,-3.0,69,14.8,300,WNW,1025,-9999.0,-8.0,0,0,0,0,0
2015-01-06 18:00:00,-3.0,74,14.8,360,North,1026,-9999.0,-8.0,0,0,0,0,0
2015-01-06 18:30:00,-2.0,69,13.0,60,ENE,1027,-9999.0,-6.4,0,0,0,0,0
2015-01-06 19:00:00,-2.0,64,14.8,70,ENE,1027,-9999.0,-6.8,0,0,0,0,0
2015-01-06 19:30:00,-4.0,74,14.8,80,East,1028,-9999.0,-9.3,0,0,0,0,0
2015-01-06 20:00:00,-4.0,74,11.1,90,East,1028,-9999.0,-8.4,0,0,0,0,0
2015-01-06 20:30:00,-5.0,80,14.8,90,East,1029,-9999.0,-10.5,0,0,0,0,0
2015-01-06 21:00:00,-6.0,86,13.0,80,East,1029,-9999.0,-11.3,0,0,0,0,0
2015-01-06 21:30:00,-5.0,80,7.4,160,SSE,1029,-9999.0,-8.4,0,0,0,0,0
2015-01-06 22:00:00,-6.0,80,9.3,130,SE,1030,-9999.0,-10.2,0,0,0,0,0
2015-01-06 22:30:00,-7.0,80,5.6,0,Variable,1030,-9999.0,-9.8,0,0,0,0,0
2015-01-06 23:00:00,-7.0,74,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-01-06 23:30:00,-6.0,63,1.9,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-01-07 00:00:00,-8.0,73,5.6,0,Variable,1031,-9999.0,-11.0,0,0,0,0,0
2015-01-07 00:30:00,-9.0,73,0.0,0,North,1031,-9999.0,-999,0,0,0,0,0
2015-01-07 01:00:00,-12.0,79,5.6,0,Variable,1031,-9999.0,-15.5,0,0,0,0,0
2015-01-07 01:30:00,-11.0,79,1.9,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-01-07 02:00:00,-12.0,85,3.7,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-01-07 02:30:00,-12.0,85,1.9,0,Variable,1032,-9999.0,-999,0,0,0,0,0
2015-01-07 03:00:00,-12.0,85,3.7,0,Variable,1032,-9999.0,-999,0,0,0,0,0
2015-01-07 03:30:00,-11.0,79,1.9,0,Variable,1032,-9999.0,-999,0,0,0,0,0
2015-01-07 04:00:00,-13.0,85,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-01-07 04:30:00,-12.0,85,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-01-07 05:00:00,-13.0,85,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-01-07 05:30:00,-11.0,85,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-01-07 06:00:00,-13.0,85,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-01-07 06:30:00,-11.0,85,5.6,0,Variable,1034,-9999.0,-14.4,0,0,0,0,0
2015-01-07 07:00:00,-11.0,79,0.0,0,North,1034,-9999.0,-999,0,0,0,0,0
2015-01-07 07:30:00,-10.0,79,1.9,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-01-07 08:00:00,-10.0,79,0.0,0,North,1034,-9999.0,-999,0,0,0,0,0
2015-01-07 08:30:00,-9.0,79,0.0,0,North,1035,-9999.0,-999,0,0,0,0,0
2015-01-07 09:00:00,-8.0,73,1.9,0,Variable,1035,-9999.0,-999,0,0,0,0,0
2015-01-07 09:30:00,-8.0,73,7.4,130,SE,1035,-9999.0,-11.9,0,0,0,0,0
2015-01-07 10:00:00,-8.0,68,7.4,110,ESE,1035,-9999.0,-11.9,0,0,0,0,0
2015-01-07 10:30:00,-8.0,68,7.4,130,SE,1035,-9999.0,-11.9,0,0,0,0,0
2015-01-07 11:00:00,-8.0,73,7.4,110,ESE,1036,-9999.0,-11.9,0,0,0,0,0
2015-01-07 11:30:00,-7.0,68,7.4,140,SE,1035,-9999.0,-10.7,0,0,0,0,0
2015-01-07 12:00:00,-7.0,63,9.3,100,East,1035,-9999.0,-11.4,0,0,0,0,0
2015-01-07 12:30:00,-6.0,63,9.3,100,East,1035,-9999.0,-10.2,0,0,0,0,0
2015-01-07 13:00:00,-6.0,58,9.3,130,SE,1034,-9999.0,-10.2,0,0,0,0,0
2015-01-07 13:30:00,-6.0,58,7.4,140,SE,1034,-9999.0,-9.5,0,0,0,0,0
2015-01-07 14:00:00,-6.0,58,11.1,120,ESE,1034,-9999.0,-10.8,0,0,0,0,0
2015-01-07 14:30:00,-6.0,58,11.1,110,ESE,1034,-9999.0,-10.8,0,0,0,0,0
2015-01-07 15:00:00,-6.0,58,7.4,110,ESE,1034,-9999.0,-9.5,0,0,0,0,0
2015-01-07 15:30:00,-6.0,58,11.1,110,ESE,1034,-9999.0,-10.8,0,0,0,0,0
2015-01-07 16:00:00,-6.0,58,13.0,110,ESE,1034,-9999.0,-11.3,0,0,0,0,0
2015-01-07 16:30:00,-6.0,58,11.1,90,East,1035,10.0,-10.8,0,0,0,0,0
2015-01-07 17:00:00,-6.0,63,9.3,90,East,1035,10.0,-10.2,0,0,0,0,0
2015-01-07 17:30:00,-6.0,63,11.1,100,East,1035,10.0,-10.8,0,0,0,0,0
2015-01-07 18:00:00,-6.0,63,11.1,110,ESE,1034,10.0,-10.8,0,0,0,0,0
2015-01-07 18:30:00,-6.0,63,11.1,110,ESE,1034,10.0,-10.8,0,0,0,0,0
2015-01-07 19:00:00,-6.0,63,11.1,100,East,1035,10.0,-10.8,0,0,0,0,0
2015-01-07 19:30:00,-6.0,68,9.3,100,East,1035,10.0,-10.2,0,0,0,0,0
2015-01-07 20:00:00,-6.0,68,7.4,110,ESE,1035,10.0,-9.5,0,0,0,0,0
2015-01-07 20:30:00,-6.0,63,11.1,120,ESE,1035,10.0,-10.8,0,0,1,0,0
2015-01-07 21:00:00,-6.0,63,9.3,120,ESE,1035,10.0,-10.2,0,0,0,0,0
2015-01-07 21:30:00,-6.0,63,9.3,130,SE,1035,10.0,-10.2,0,0,0,0,0
2015-01-07 22:00:00,-6.0,63,13.0,120,ESE,1035,8.0,-11.3,0,0,1,0,0
2015-01-07 22:30:00,-6.0,68,9.3,130,SE,1035,8.0,-10.2,0,0,1,0,0
2015-01-07 23:00:00,-6.0,68,14.8,130,SE,1035,8.0,-11.7,0,0,1,0,0
2015-01-07 23:30:00,-6.0,74,13.0,120,ESE,1035,10.0,-11.3,0,0,0,0,0
2015-01-08 00:00:00,-6.0,74,9.3,130,SE,1035,10.0,-10.2,0,0,0,0,0
2015-01-08 00:30:00,-6.0,74,9.3,120,ESE,1035,10.0,-10.2,0,0,0,0,0
2015-01-08 01:00:00,-6.0,74,9.3,120,ESE,1035,10.0,-10.2,0,0,0,0,0
2015-01-08 01:30:00,-6.0,74,9.3,140,SE,1035,10.0,-10.2,0,0,0,0,0
2015-01-08 02:00:00,-6.0,74,7.4,120,ESE,1035,10.0,-9.5,0,0,0,0,0
2015-01-08 02:30:00,-6.0,74,5.6,0,Variable,1035,10.0,-8.7,0,0,0,0,0
2015-01-08 03:00:00,-6.0,74,5.6,0,Variable,1035,10.0,-8.7,0,0,0,0,0
2015-01-08 03:30:00,-6.0,80,7.4,120,ESE,1034,10.0,-9.5,0,0,0,0,0
2015-01-08 04:00:00,-6.0,80,7.4,110,ESE,1034,10.0,-9.5,0,0,0,0,0
2015-01-08 04:30:00,-5.0,74,5.6,0,Variable,1034,10.0,-7.5,0,0,0,0,0
2015-01-08 05:00:00,-5.0,74,5.6,0,Variable,1034,10.0,-7.5,0,0,0,0,0
2015-01-08 05:30:00,-5.0,74,7.4,80,East,1034,10.0,-8.4,0,0,0,0,0
2015-01-08 06:00:00,-5.0,74,9.3,110,ESE,1034,10.0,-9.0,0,0,0,0,0
2015-01-08 06:30:00,-5.0,74,9.3,130,SE,1034,10.0,-9.0,0,0,0,0,0
2015-01-08 07:00:00,-5.0,74,13.0,80,East,1034,10.0,-10.1,0,0,0,0,0
2015-01-08 07:30:00,-5.0,74,9.3,90,East,1034,10.0,-9.0,0,0,0,0,0
2015-01-08 08:00:00,-5.0,68,7.4,90,East,1035,10.0,-8.4,0,0,0,0,0
2015-01-08 08:30:00,-5.0,68,11.1,70,ENE,1035,10.0,-9.6,0,0,0,0,0
2015-01-08 09:00:00,-5.0,74,11.1,70,ENE,1035,10.0,-9.6,0,0,0,0,0
2015-01-08 09:30:00,-5.0,74,9.3,80,East,1035,10.0,-9.0,0,0,0,0,0
2015-01-08 10:00:00,-5.0,74,5.6,0,Variable,1035,10.0,-7.5,0,0,0,0,0
2015-01-08 10:30:00,-4.0,69,7.4,60,ENE,1035,10.0,-7.2,0,0,0,0,0
2015-01-08 11:00:00,-4.0,69,11.1,70,ENE,1035,10.0,-8.4,0,0,0,0,0
2015-01-08 11:30:00,-4.0,69,13.0,80,East,1035,10.0,-8.9,0,0,0,0,0
2015-01-08 12:00:00,-4.0,69,11.1,70,ENE,1035,10.0,-8.4,0,0,0,0,0
2015-01-08 12:30:00,-4.0,74,13.0,70,ENE,1035,10.0,-8.9,0,0,0,0,0
2015-01-08 13:00:00,-4.0,74,13.0,80,East,1034,10.0,-8.9,0,0,0,0,0
2015-01-08 13:30:00,-4.0,74,9.3,90,East,1034,10.0,-7.8,0,0,0,0,0
2015-01-08 14:00:00,-4.0,80,9.3,90,East,1034,10.0,-7.8,0,0,0,0,0
2015-01-08 14:30:00,-4.0,74,11.1,90,East,1034,10.0,-8.4,0,0,0,0,0
2015-01-08 15:00:00,-4.0,74,11.1,90,East,1034,10.0,-8.4,0,0,0,0,0
2015-01-08 15:30:00,-4.0,74,13.0,110,ESE,1034,10.0,-8.9,0,0,0,0,0
2015-01-08 16:00:00,-4.0,74,9.3,100,East,1034,10.0,-7.8,0,0,0,0,0
2015-01-08 16:30:00,-4.0,69,13.0,80,East,1034,10.0,-8.9,0,0,0,0,0
2015-01-08 17:00:00,-4.0,69,14.8,110,ESE,1034,10.0,-9.3,0,0,0,0,0
2015-01-08 17:30:00,-4.0,69,13.0,110,ESE,1034,10.0,-8.9,0,0,0,0,0
2015-01-08 18:00:00,-4.0,69,14.8,120,ESE,1033,10.0,-9.3,0,0,0,0,0
2015-01-08 18:30:00,-4.0,74,13.0,110,ESE,1033,10.0,-8.9,0,0,0,0,0
2015-01-08 19:00:00,-4.0,74,13.0,100,East,1033,10.0,-8.9,0,0,0,0,0
2015-01-08 19:30:00,-4.0,74,13.0,100,East,1033,10.0,-8.9,0,0,0,0,0
2015-01-08 20:00:00,-4.0,74,13.0,110,ESE,1032,10.0,-8.9,0,0,0,0,0
2015-01-08 20:30:00,-4.0,74,13.0,110,ESE,1032,10.0,-8.9,0,0,0,0,0
2015-01-08 21:00:00,-4.0,74,13.0,110,ESE,1032,10.0,-8.9,0,0,0,0,0
2015-01-08 21:30:00,-4.0,74,14.8,120,ESE,1032,10.0,-9.3,0,0,0,0,0
2015-01-08 22:00:00,-3.0,74,13.0,120,ESE,1031,10.0,-7.6,0,0,0,0,0
2015-01-08 22:30:00,-4.0,74,13.0,120,ESE,1031,10.0,-8.9,0,0,0,0,0
2015-01-08 23:00:00,-3.0,74,11.1,120,ESE,1031,10.0,-7.2,0,0,0,0,0
2015-01-08 23:30:00,-3.0,74,9.3,120,ESE,1030,10.0,-6.7,0,0,0,0,0
2015-01-09 00:00:00,-3.0,74,9.3,120,ESE,1030,10.0,-6.7,0,0,0,0,0
2015-01-09 00:30:00,-3.0,74,13.0,130,SE,1029,10.0,-7.6,0,0,0,0,0
2015-01-09 01:00:00,-3.0,74,9.3,140,SE,1029,-9999.0,-6.7,0,0,0,0,0
2015-01-09 01:30:00,-3.0,74,7.4,180,South,1029,-9999.0,-6.0,0,0,0,0,0
2015-01-09 02:00:00,-3.0,80,3.7,0,Variable,1029,10.0,-999,0,1,0,0,0
2015-01-09 02:30:00,-3.0,80,7.4,170,South,1028,8.0,-6.0,0,1,0,0,0
2015-01-09 03:00:00,-3.0,86,9.3,190,South,1028,8.0,-6.7,0,1,0,0,0
2015-01-09 03:30:00,-3.0,86,11.1,180,South,1027,10.0,-7.2,0,0,0,0,0
2015-01-09 04:00:00,-3.0,93,9.3,210,SSW,1027,10.0,-6.7,0,0,0,0,0
2015-01-09 04:30:00,-2.0,86,13.0,210,SSW,1027,10.0,-6.4,0,0,0,0,0
2015-01-09 05:00:00,-2.0,86,14.8,230,SW,1027,10.0,-6.8,0,0,0,0,0
2015-01-09 05:30:00,-2.0,86,13.0,240,WSW,1027,7.0,-6.4,0,0,0,0,0
2015-01-09 06:00:00,-2.0,86,7.4,220,SW,1027,7.0,-4.9,0,0,0,0,0
2015-01-09 06:30:00,-3.0,93,5.6,0,Variable,1027,6.0,-5.2,0,0,0,0,0
2015-01-09 07:00:00,-3.0,93,9.3,230,SW,1027,6.0,-6.7,0,0,0,0,0
2015-01-09 07:30:00,-3.0,93,7.4,220,SW,1027,6.0,-6.0,0,0,0,0,0
2015-01-09 08:00:00,-3.0,86,3.7,0,Variable,1028,6.0,-999,0,0,0,0,0
2015-01-09 08:30:00,-3.0,93,7.4,20,NNE,1028,-9999.0,-6.0,0,0,0,0,0
2015-01-09 09:00:00,-2.0,93,1.9,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-01-09 09:30:00,0.0,93,1.9,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-01-09 10:00:00,0.0,93,3.7,0,Variable,1027,10.0,-999,0,0,0,0,0
2015-01-09 10:30:00,0.0,93,5.6,0,Variable,1026,10.0,-1.8,0,0,0,0,0
2015-01-09 11:00:00,1.0,93,7.4,150,SSE,1025,10.0,-1.4,0,0,0,0,0
2015-01-09 11:30:00,3.0,93,5.6,0,Variable,1026,-9999.0,1.6,0,0,0,0,0
2015-01-09 12:00:00,3.0,87,7.4,70,ENE,1025,8.0,1.0,0,0,0,0,0
2015-01-09 12:30:00,3.0,87,11.1,130,SE,1025,-9999.0,0.0,0,0,0,0,0
2015-01-09 13:00:00,5.0,81,24.1,220,SW,1024,-9999.0,0.6,0,0,0,0,0
2015-01-09 13:30:00,4.0,81,24.1,220,SW,1023,-9999.0,-0.6,0,0,0,0,0
2015-01-09 14:00:00,4.0,81,18.5,220,SW,1023,-9999.0,0.0,0,0,0,0,0
2015-01-09 14:30:00,4.0,81,13.0,220,SW,1022,-9999.0,0.9,0,0,0,0,0
2015-01-09 15:00:00,4.0,81,9.3,190,South,1021,-9999.0,1.7,0,0,0,0,0
2015-01-09 15:30:00,4.0,81,14.8,190,South,1020,-9999.0,0.6,0,0,0,0,0
2015-01-09 16:00:00,5.0,76,14.8,210,SSW,1020,10.0,1.8,0,0,0,0,0
2015-01-09 16:30:00,4.0,81,14.8,190,South,1018,10.0,0.6,0,0,0,0,0
2015-01-09 17:00:00,4.0,81,16.7,200,SSW,1018,-9999.0,0.3,0,0,0,0,0
2015-01-09 17:30:00,4.0,81,20.4,210,SSW,1018,-9999.0,-0.2,0,0,0,0,0
2015-01-09 18:00:00,4.0,87,20.4,230,SW,1018,10.0,-0.2,0,1,0,0,0
2015-01-09 18:30:00,4.0,81,18.5,230,SW,1017,-9999.0,0.0,0,0,0,0,0
2015-01-09 19:00:00,4.0,81,18.5,220,SW,1016,-9999.0,0.0,0,0,0,0,0
2015-01-09 19:30:00,4.0,87,20.4,230,SW,1016,10.0,-0.2,0,1,0,0,0
2015-01-09 20:00:00,4.0,87,18.5,220,SW,1015,10.0,0.0,0,1,0,0,0
2015-01-09 20:30:00,4.0,87,22.2,230,SW,1015,-9999.0,-0.4,0,0,0,0,0
2015-01-09 21:00:00,4.0,87,25.9,230,SW,1014,-9999.0,-0.8,0,0,0,0,0
2015-01-09 21:30:00,4.0,87,25.9,230,SW,1013,-9999.0,-0.8,0,0,0,0,0
2015-01-09 22:00:00,4.0,87,22.2,250,WSW,1013,-9999.0,-0.4,0,0,0,0,0
2015-01-09 22:30:00,5.0,81,27.8,250,WSW,1013,-9999.0,0.3,0,0,0,0,0
2015-01-09 23:00:00,6.0,76,27.8,250,WSW,1013,10.0,1.6,0,1,0,0,0
2015-01-09 23:30:00,9.0,71,37.0,260,West,1012,10.0,-999,0,1,0,0,0
2015-01-10 00:00:00,9.0,71,40.7,260,West,1012,10.0,-999,0,1,0,0,0
2015-01-10 00:30:00,9.0,71,46.3,260,West,1011,10.0,-999,0,1,0,0,0
2015-01-10 01:00:00,9.0,71,44.4,260,West,1011,-9999.0,-999,0,0,0,0,0
2015-01-10 01:30:00,7.0,81,29.6,250,WSW,1011,10.0,2.7,0,0,0,0,0
2015-01-10 02:00:00,7.0,81,31.5,260,West,1011,10.0,2.6,0,1,0,0,0
2015-01-10 02:30:00,8.0,81,33.3,280,West,1011,10.0,3.7,0,1,0,0,0
2015-01-10 03:00:00,8.0,81,35.2,270,West,1011,10.0,3.6,0,1,0,0,0
2015-01-10 03:30:00,9.0,76,37.0,270,West,1010,10.0,-999,0,1,0,0,0
2015-01-10 04:00:00,9.0,76,35.2,280,West,1010,10.0,-999,0,1,0,0,0
2015-01-10 04:30:00,7.0,81,20.4,270,West,1010,10.0,3.6,0,1,0,0,0
2015-01-10 05:00:00,6.0,93,16.7,220,SW,1011,10.0,2.8,0,1,0,0,0
2015-01-10 05:30:00,5.0,93,18.5,220,SW,1011,10.0,1.3,0,1,0,0,0
2015-01-10 06:00:00,4.0,100,16.7,230,SW,1011,8.0,0.3,0,1,0,0,0
2015-01-10 06:30:00,4.0,100,14.8,220,SW,1011,7.0,0.6,0,1,0,0,0
2015-01-10 07:00:00,5.0,100,7.4,220,SW,1011,4.5,3.3,0,1,0,0,0
2015-01-10 07:30:00,5.0,100,11.1,210,SSW,1011,2.5,2.5,0,1,0,0,0
2015-01-10 08:00:00,4.0,100,14.8,220,SW,1011,2.0,0.6,0,1,0,0,0
2015-01-10 08:30:00,4.0,100,13.0,220,SW,1011,2.5,0.9,0,0,0,0,0
2015-01-10 09:00:00,4.0,100,18.5,210,SSW,1011,2.0,0.0,0,1,0,0,0
2015-01-10 09:30:00,5.0,100,13.0,220,SW,1011,2.0,2.1,0,1,0,0,0
2015-01-10 10:00:00,5.0,100,13.0,220,SW,1011,1.7,2.1,0,1,0,0,0
2015-01-10 10:30:00,5.0,100,16.7,220,SW,1011,1.6,1.5,0,1,0,0,0
2015-01-10 11:00:00,6.0,100,14.8,230,SW,1011,1.7,3.0,0,1,0,0,0
2015-01-10 11:30:00,6.0,100,9.3,220,SW,1010,1.8,4.0,0,1,0,0,0
2015-01-10 12:00:00,7.0,100,7.4,230,SW,1009,2.5,5.7,0,0,0,0,0
2015-01-10 12:30:00,9.0,100,7.4,220,SW,1009,10.0,-999,0,0,0,0,0
2015-01-10 13:00:00,9.0,100,9.3,190,South,1008,6.0,-999,0,0,0,0,0
2015-01-10 13:30:00,10.0,100,11.1,200,SSW,1008,10.0,-999,0,0,0,0,0
2015-01-10 14:00:00,11.0,94,9.3,160,SSE,1007,10.0,-999,0,0,0,0,0
2015-01-10 14:30:00,13.0,82,11.1,220,SW,1008,10.0,-999,0,0,0,0,0
2015-01-10 15:00:00,12.0,82,14.8,190,South,1008,10.0,-999,0,0,0,0,0
2015-01-10 15:30:00,11.0,82,13.0,180,South,1008,10.0,-999,0,0,0,0,0
2015-01-10 16:00:00,10.0,82,18.5,210,SSW,1008,10.0,-999,0,0,0,0,0
2015-01-10 16:30:00,10.0,82,22.2,210,SSW,1009,-9999.0,-999,0,0,0,0,0
2015-01-10 17:00:00,9.0,82,16.7,220,SW,1008,-9999.0,-999,0,0,0,0,0
2015-01-10 17:30:00,8.0,81,14.8,230,SW,1008,-9999.0,5.5,0,0,0,0,0
2015-01-10 18:00:00,8.0,81,13.0,220,SW,1009,-9999.0,5.8,0,0,0,0,0
2015-01-10 18:30:00,8.0,81,20.4,240,WSW,1009,-9999.0,4.8,0,0,0,0,0
2015-01-10 19:00:00,8.0,81,20.4,230,SW,1009,-9999.0,4.8,0,0,0,0,0
2015-01-10 19:30:00,8.0,81,16.7,220,SW,1009,-9999.0,5.3,0,0,0,0,0
2015-01-10 20:00:00,7.0,87,16.7,240,WSW,1008,-9999.0,4.0,0,0,0,0,0
2015-01-10 20:30:00,8.0,81,18.5,240,WSW,1008,-9999.0,5.0,0,0,0,0,0
2015-01-10 21:00:00,9.0,76,16.7,250,WSW,1008,-9999.0,-999,0,0,0,0,0
2015-01-10 21:30:00,9.0,76,24.1,250,WSW,1008,-9999.0,-999,0,0,0,0,0
2015-01-10 22:00:00,12.0,67,27.8,260,West,1008,-9999.0,-999,0,0,0,0,0
2015-01-10 22:30:00,13.0,63,31.5,290,WNW,1007,-9999.0,-999,0,0,0,0,0
2015-01-10 23:00:00,14.0,59,29.6,290,WNW,1007,-9999.0,-999,0,0,0,0,0
2015-01-10 23:30:00,16.0,52,29.6,290,WNW,1007,-9999.0,-999,0,0,0,0,0
2015-01-11 00:00:00,16.0,52,31.5,280,West,1007,-9999.0,-999,0,0,0,0,0
2015-01-11 00:30:00,16.0,48,29.6,280,West,1007,-9999.0,-999,0,0,0,0,0
2015-01-11 01:00:00,16.0,52,46.3,280,West,1007,-9999.0,-999,0,0,0,0,0
2015-01-11 01:30:00,13.0,54,25.9,260,West,1007,-9999.0,-999,0,0,0,0,0
2015-01-11 02:00:00,11.0,67,14.8,230,SW,1008,-9999.0,-999,0,0,0,0,0
2015-01-11 02:30:00,15.0,51,24.1,270,West,1008,-9999.0,-999,0,0,0,0,0
2015-01-11 03:00:00,13.0,67,38.9,310,NW,1010,10.0,-999,0,0,0,0,0
2015-01-11 03:30:00,10.0,62,33.3,310,NW,1011,10.0,-999,0,0,0,0,0
2015-01-11 04:00:00,10.0,62,37.0,310,NW,1011,10.0,-999,0,0,0,0,0
2015-01-11 04:30:00,9.0,66,37.0,300,WNW,1010,10.0,-999,0,0,0,0,0
2015-01-11 05:00:00,8.0,71,27.8,310,NW,1010,10.0,4.2,0,0,0,0,0
2015-01-11 05:30:00,8.0,66,14.8,310,NW,1009,-9999.0,5.5,0,0,0,0,0
2015-01-11 06:00:00,8.0,66,18.5,320,NW,1010,-9999.0,5.0,0,0,0,0,0
2015-01-11 06:30:00,8.0,57,25.9,310,NW,1010,-9999.0,4.3,0,0,0,0,0
2015-01-11 07:00:00,7.0,57,11.1,290,WNW,1009,-9999.0,4.9,0,0,0,0,0
2015-01-11 07:30:00,7.0,57,9.3,180,South,1009,-9999.0,5.2,0,0,0,0,0
2015-01-11 08:00:00,7.0,53,16.7,260,West,1010,-9999.0,4.0,0,0,0,0,0
2015-01-11 08:30:00,7.0,49,14.8,240,WSW,1010,10.0,4.3,0,0,0,0,0
2015-01-11 09:00:00,8.0,29,27.8,280,West,1011,10.0,4.2,0,1,0,0,0
2015-01-11 09:30:00,7.0,39,25.9,280,West,1011,10.0,3.0,0,0,0,0,0
2015-01-11 10:00:00,8.0,37,22.2,280,West,1011,10.0,4.6,0,0,0,0,0
2015-01-11 10:30:00,7.0,46,29.6,290,WNW,1010,10.0,2.7,0,1,0,0,0
2015-01-11 11:00:00,6.0,61,35.2,300,WNW,1010,10.0,1.0,0,1,0,0,0
2015-01-11 11:30:00,5.0,70,42.6,300,WNW,1010,10.0,-0.9,0,1,0,0,0
2015-01-11 12:00:00,5.0,76,38.9,300,WNW,1011,10.0,-0.6,0,1,0,0,0
2015-01-11 12:30:00,5.0,76,31.5,290,WNW,1010,10.0,-0.0,0,1,0,0,0
2015-01-11 13:00:00,5.0,70,29.6,280,West,1011,10.0,0.1,0,1,0,0,0
2015-01-11 13:30:00,5.0,70,27.8,280,West,1011,10.0,0.3,0,0,0,0,0
2015-01-11 14:00:00,5.0,65,20.4,270,West,1010,10.0,1.0,0,0,0,0,0
2015-01-11 14:30:00,6.0,57,35.2,300,WNW,1010,10.0,1.0,0,0,0,0,0
2015-01-11 15:00:00,6.0,61,40.7,300,WNW,1010,10.0,0.6,0,0,0,0,0
2015-01-11 15:30:00,6.0,61,33.3,300,WNW,1011,10.0,1.1,0,0,0,0,0
2015-01-11 16:00:00,5.0,61,35.2,300,WNW,1011,10.0,-0.3,0,0,0,0,0
2015-01-11 16:30:00,5.0,57,40.7,300,WNW,1012,10.0,-0.7,0,0,0,0,0
2015-01-11 17:00:00,5.0,49,33.3,310,NW,1012,10.0,-0.2,0,0,0,0,0
2015-01-11 17:30:00,5.0,49,38.9,300,WNW,1013,-9999.0,-0.6,0,0,0,0,0
2015-01-11 18:00:00,5.0,49,33.3,300,WNW,1013,-9999.0,-0.2,0,0,0,0,0
2015-01-11 18:30:00,4.0,52,27.8,290,WNW,1014,-9999.0,-1.0,0,0,0,0,0
2015-01-11 19:00:00,4.0,52,20.4,280,West,1014,-9999.0,-0.2,0,0,0,0,0
2015-01-11 19:30:00,4.0,56,25.9,290,WNW,1014,-9999.0,-0.8,0,0,0,0,0
2015-01-11 20:00:00,4.0,56,20.4,280,West,1015,-9999.0,-0.2,0,0,0,0,0
2015-01-11 20:30:00,4.0,56,24.1,280,West,1016,-9999.0,-0.6,0,0,0,0,0
2015-01-11 21:00:00,4.0,56,18.5,280,West,1016,-9999.0,0.0,0,0,0,0,0
2015-01-11 21:30:00,4.0,56,24.1,290,WNW,1017,-9999.0,-0.6,0,0,0,0,0
2015-01-11 22:00:00,4.0,56,22.2,280,West,1017,-9999.0,-0.4,0,0,0,0,0
2015-01-11 22:30:00,5.0,53,22.2,280,West,1017,-9999.0,0.8,0,0,0,0,0
2015-01-11 23:00:00,5.0,53,31.5,280,West,1018,10.0,-0.0,0,0,0,0,0
2015-01-11 23:30:00,3.0,65,25.9,260,West,1018,10.0,-2.1,0,0,0,0,0
2015-01-12 00:00:00,4.0,61,25.9,270,West,1018,10.0,-0.8,0,0,0,0,0
2015-01-12 00:30:00,4.0,61,29.6,290,WNW,1018,10.0,-1.2,0,0,0,0,0
2015-01-12 01:00:00,3.0,65,22.2,280,West,1018,10.0,-1.7,0,0,0,0,0
2015-01-12 01:30:00,4.0,61,29.6,280,West,1018,10.0,-1.2,0,0,0,0,0
2015-01-12 02:00:00,3.0,65,29.6,270,West,1019,-9999.0,-2.5,0,0,0,0,0
2015-01-12 02:30:00,3.0,65,27.8,260,West,1019,-9999.0,-2.3,0,0,0,0,0
2015-01-12 03:00:00,2.0,70,25.9,250,WSW,1019,-9999.0,-3.4,0,0,0,0,0
2015-01-12 03:30:00,3.0,65,24.1,260,West,1019,-9999.0,-1.9,0,0,0,0,0
2015-01-12 04:00:00,3.0,65,25.9,270,West,1019,-9999.0,-2.1,0,0,0,0,0
2015-01-12 04:30:00,4.0,65,40.7,280,West,1019,10.0,-2.1,0,0,0,0,0
2015-01-12 05:00:00,4.0,65,40.7,280,West,1019,10.0,-2.1,0,0,0,0,0
2015-01-12 05:30:00,4.0,65,38.9,270,West,1019,-9999.0,-1.9,0,0,0,0,0
2015-01-12 06:00:00,4.0,70,48.2,280,West,1019,10.0,-2.6,0,0,0,0,0
2015-01-12 06:30:00,3.0,75,35.2,280,West,1019,10.0,-3.0,0,0,0,0,0
2015-01-12 07:00:00,3.0,75,31.5,290,WNW,1020,10.0,-2.7,0,0,0,0,0
2015-01-12 07:30:00,4.0,70,37.0,290,WNW,1020,10.0,-1.8,0,0,0,0,0
